treatment,forest_type,plot_ID,gbh_cm,gbh_cm_stem2,gbh_cm_stem3,height_m,code,species_ID,family,ID_level,plotA,plotB,plotC,wd_m,wd_sd,WD_level,type_plot,gf
B,deciduous,BAT2P05,11,NA,NA,13.5,caland,Calamus andamanicus,Arecaceae,S,NA,Y,NA,0.604481268,0.037598886,P,B,P
B,deciduous,BAT2P05,10,NA,NA,4,clenit,Cleidion nitidum,Euphorbioaceae,S,NA,Y,NA,0.516666667,0.170098011,G,B,T
B,deciduous,BAT2P05,64,NA,NA,11.5,diopil,Diospyros pilosiuscula,Ebenaceae,S,Y,NA,NA,0.69718256,0.130127619,G,A,T
B,deciduous,BAT2P05,34,NA,NA,7.5,laghyp,Lagerstroemia hypoleuca,Lythraceae,S,Y,NA,NA,0.552762,0.063149352,S,A,T
B,deciduous,BAT2P05,51,NA,NA,7.5,atasp1,Atalantia sp,Rutaceae,S,Y,NA,NA,0.604481268,0.037598886,P,A,T
B,deciduous,BAT2P05,37,NA,NA,6.5,clenit,Cleidion nitidum,Euphorbioaceae,S,Y,NA,NA,0.516666667,0.170098011,G,A,T
B,deciduous,BAT2P05,54,NA,NA,13.5,mimand,Mimusops andamanica,Sapotaceae,S,Y,NA,NA,0.843016197,0.061560279,G,A,T
B,deciduous,BAT2P05,118,NA,NA,18.5,bomins,Bombax insigne,Bombacaceae,S,Y,NA,NA,0.371231783,0.07320674,G,A,T
B,deciduous,BAT2P05,112,NA,NA,16.5,stevil,Sterculia villosa,Sterculiaceae,S,Y,NA,NA,0.254856,0.127696287,S,A,T
B,deciduous,BAT2P05,67,NA,NA,14.5,diopil,Diospyros pilosiuscula,Ebenaceae,S,Y,NA,NA,0.69718256,0.130127619,G,A,T
B,deciduous,BAT2P05,71,NA,NA,17.5,gonmac,Goniothalamus macranthus,Annonaceae,S,Y,NA,NA,0.44,0.084852814,G,A,T
B,deciduous,BAT2P05,81,NA,NA,15.5,mimand,Mimusops andamanica,Sapotaceae,S,Y,NA,NA,0.843016197,0.061560279,G,A,T
B,deciduous,BAT2P05,40,NA,NA,13.5,diopyr,Diospyros pyrrhocarpa,Ebenaceae,S,Y,NA,NA,0.64,0.130127619,S,A,T
B,deciduous,BAT2P05,72,NA,NA,16.5,atasp1,Atalantia sp,Rutaceae,S,Y,NA,NA,0.604481268,0.037598886,P,A,T
B,deciduous,BAT2P05,102,NA,NA,20.5,diokur,Diospyros kurzii,Ebenaceae,S,Y,NA,NA,0.8,0.130127619,S,A,T
B,deciduous,BAT2P05,60,NA,NA,17.5,diopil,Diospyros pilosiuscula,Ebenaceae,S,Y,NA,NA,0.69718256,0.130127619,G,A,T
B,deciduous,BAT2P05,77,NA,NA,19.5,diopil,Diospyros pilosiuscula,Ebenaceae,S,Y,NA,NA,0.69718256,0.130127619,G,A,T
B,deciduous,BAT2P05,162,NA,NA,23.5,diokur,Diospyros kurzii,Ebenaceae,S,Y,NA,NA,0.8,0.130127619,S,A,T
B,deciduous,BAT2P05,122,NA,NA,16.5,grecal,Grewia calophylla,Ulmaceae,S,Y,NA,NA,0.556633203,0.103219954,G,A,T
B,deciduous,BAT2P05,31,NA,NA,6.5,clenit,Cleidion nitidum,Euphorbioaceae,S,Y,NA,NA,0.516666667,0.170098011,G,A,T
B,deciduous,BAT2P05,34,NA,NA,8.5,clenit,Cleidion nitidum,Euphorbioaceae,S,Y,NA,NA,0.516666667,0.170098011,G,A,T
B,deciduous,BAT2P05,31,NA,NA,6.5,diopil,Diospyros pilosiuscula,Ebenaceae,S,Y,NA,NA,0.69718256,0.130127619,G,A,T
B,deciduous,BAT2P05,56,NA,NA,9.5,limaci,Limonia acidissima,Rutaceae,S,Y,NA,NA,0.840336,0.098019849,S,A,T
B,deciduous,BAT2P05,224,NA,NA,22.5,ptetin,Pterocymbium tinctorium,Sterculiaceae,S,NA,NA,Y,0.25,0.070641633,S,C,T
B,deciduous,BAT2P05,213.52,NA,NA,30.5,bomins,Bombax insigne,Bombacaceae,S,NA,NA,Y,0.371231783,0.07320674,G,C,T
B,deciduous,BAT2P05,268,NA,NA,18.5,diland,Dillenia andamanica,Dilleniaceae,S,NA,NA,Y,0.61240513,0.066353381,G,C,T
B,deciduous,BAT2P05,180,NA,NA,29.5,zanrhe,Zanthoxylum rhetsa,Rutaceae,S,NA,NA,Y,0.609957785,0.150879585,G,C,T
B,deciduous,BAT2P05,220,NA,NA,27.5,dipsp,Dipterocarpus sp,Dipterocarpaceae,G,NA,NA,Y,0.645402767,0.073764352,G,C,T
B,deciduous,BAT2P05,200,NA,NA,23.5,pompin,Pometia pinnata,Sapindaceae,S,NA,NA,Y,0.63303,0.066968606,S,C,T
B,deciduous,BAT2P05,300,NA,NA,NA,stump,stump,NA,G,NA,NA,Y,0.604481268,0.037598886,P,C,T
B,deciduous,BAT2P05,194,NA,NA,22.5,grecal,Grewia calophylla,Ulmaceae,S,NA,NA,Y,0.556633203,0.103219954,G,C,T
B,deciduous,BAT2P05,386.22,NA,NA,29.5,ptedal,Pterocarpus dalbergioides,Fabaceae,S,NA,NA,Y,0.62,0.056568542,S,C,T
B,deciduous,BAT2P05,180,NA,NA,23.5,xanand,Xanthophyllum andamanicum,Xanthophyllaceae,S,NA,NA,Y,0.704273905,0.087201939,G,C,T
B,deciduous,BAT2P05,201,NA,NA,22.5,artcha,Artocarpus chaplasha,Moraceae,S,NA,NA,Y,0.459192,0.012999451,S,C,T
B,deciduous,BAT2P05,234,NA,NA,21.5,xanand,Xanthophyllum andamanicum,Xanthophyllaceae,S,NA,NA,Y,0.704273905,0.087201939,G,C,T
B,deciduous,BAT2P05,260,NA,NA,NA,stump,stump,NA,G,NA,NA,Y,0.604481268,0.037598886,P,C,T
B,deciduous,BAT2P05,240,NA,NA,25.5,ptetin,Pterocymbium tinctorium,Sterculiaceae,S,NA,NA,Y,0.25,0.070641633,S,C,T
B,deciduous,BAT2P05,240,NA,NA,23.5,dioooc,Diospyros oocarpa,Ebenaceae,S,NA,NA,Y,0.69718256,0.130127619,G,C,T
B,deciduous,BAT2P05,180,NA,NA,28.5,ptetin,Pterocymbium tinctorium,Sterculiaceae,S,NA,NA,Y,0.25,0.070641633,S,C,T
B,deciduous,BAT2P05,260,NA,NA,NA,stump,stump,NA,G,NA,NA,Y,0.604481268,0.037598886,P,C,T
B,evergreen,BAT2P06,89,NA,NA,13.5,kneand,Knema andamanica,Myristicaceae,S,Y,Y,NA,0.533326316,0.045363932,G,B,T
B,evergreen,BAT2P06,27,NA,NA,11.5,dipsp,Dipterocarpus sp,Dipterocarpaceae,G,NA,Y,NA,0.645402767,0.073764352,G,B,T
B,evergreen,BAT2P06,12,NA,NA,5,dipsp,Dipterocarpus sp,Dipterocarpaceae,G,NA,Y,NA,0.645402767,0.073764352,G,B,T
B,evergreen,BAT2P06,15,NA,NA,6.5,dipsp,Dipterocarpus sp,Dipterocarpaceae,G,NA,Y,NA,0.645402767,0.073764352,G,B,T
B,evergreen,BAT2P06,22,NA,NA,7.5,dipsp,Dipterocarpus sp,Dipterocarpaceae,G,NA,Y,NA,0.645402767,0.073764352,G,B,T
B,evergreen,BAT2P06,105,NA,NA,12.5,arcsp,Archidendron sp,Mimosaceae,G,Y,Y,NA,0.41305525,0.100257996,G,B,T
B,evergreen,BAT2P06,13,NA,NA,3.5,clemyr,Cleistanthus myrianthus,Euphorbioaceae,S,NA,Y,NA,0.535,0.06363961,S,B,T
B,evergreen,BAT2P06,14,NA,NA,3.5,plaand,Planchonia andamanica,Lecythidaceae,S,NA,Y,NA,0.69,0.033471817,S,B,T
B,evergreen,BAT2P06,11,NA,NA,4.5,clemyr,Cleistanthus myrianthus,Euphorbioaceae,S,NA,Y,NA,0.535,0.06363961,S,B,T
B,evergreen,BAT2P06,50,NA,NA,14.5,dipsp,Dipterocarpus sp,Dipterocarpaceae,G,Y,Y,NA,0.645402767,0.073764352,G,B,T
B,evergreen,BAT2P06,58,NA,NA,18.5,dipsp,Dipterocarpus sp,Dipterocarpaceae,G,Y,Y,NA,0.645402767,0.073764352,G,B,T
B,evergreen,BAT2P06,11,NA,NA,4,caland,Calamus andamanicus,Arecaceae,S,NA,Y,NA,0.578294035,0.030489689,P,B,P
B,evergreen,BAT2P06,148,NA,NA,19.5,horgla,Horsfieldia glabra,Myristicaceae,S,Y,NA,NA,0.46,0.08821668,S,A,T
B,evergreen,BAT2P06,102,NA,NA,16.5,blokur,Blumeodendron kurzii,Euphorbioaceae,S,Y,NA,NA,0.53,0.028284271,S,A,T
B,evergreen,BAT2P06,69,NA,NA,17.5,kneand,Knema andamanica,Myristicaceae,S,Y,NA,NA,0.533326316,0.045363932,G,A,T
B,evergreen,BAT2P06,37,NA,NA,8.5,kneand,Knema andamanica,Myristicaceae,S,Y,NA,NA,0.533326316,0.045363932,G,A,T
B,evergreen,BAT2P06,78,NA,NA,14.5,drylon,Drypetes longifolia,Euphorbioaceae,S,Y,NA,NA,0.62,0.075472281,S,A,T
B,evergreen,BAT2P06,125,NA,NA,22.5,aidsp3,Aidia sp3,Rubiaceae,S,Y,NA,NA,0.752557363,0.08206892,G,A,T
B,evergreen,BAT2P06,40,NA,NA,16.5,dipsp,Dipterocarpus sp,Dipterocarpaceae,G,Y,NA,NA,0.645402767,0.073764352,G,A,T
B,evergreen,BAT2P06,108,NA,NA,22.5,pompin,Pometia pinnata,Sapindaceae,S,Y,NA,NA,0.63303,0.066968606,S,A,T
B,evergreen,BAT2P06,67,NA,NA,18.5,dipbut,Diploknema butyraceae,Sapotaceae,S,Y,NA,NA,0.765,0.190918831,G,A,T
B,evergreen,BAT2P06,96,NA,NA,19.5,dradao,Dracontomelon dao,Anacardiaceae,S,Y,NA,NA,0.4,0.155563492,S,A,T
B,evergreen,BAT2P06,68,NA,NA,18.5,xanand,Xanthophyllum andamanicum,Xanthophyllaceae,S,Y,NA,NA,0.704273905,0.087201939,G,A,T
B,evergreen,BAT2P06,38,NA,NA,13.5,kneand,Knema andamanica,Myristicaceae,S,Y,NA,NA,0.533326316,0.045363932,G,A,T
B,evergreen,BAT2P06,80,NA,NA,18.5,myrand,Myristica andamanica,Myristicaceae,S,Y,NA,NA,0.458714676,0.086580674,G,A,T
B,evergreen,BAT2P06,166.42,NA,NA,21.5,dradao,Dracontomelon dao,Anacardiaceae,S,Y,NA,NA,0.4,0.155563492,S,A,T
B,evergreen,BAT2P06,38,NA,NA,7.5,drasp,Dracaena sp,Dracaenaceae,G,Y,NA,NA,0.41832,0.057253439,G,A,T
B,evergreen,BAT2P06,53,NA,NA,15.5,horgla,Horsfieldia glabra,Myristicaceae,S,Y,NA,NA,0.46,0.08821668,S,A,T
B,evergreen,BAT2P06,40,NA,NA,12.5,kneand,Knema andamanica,Myristicaceae,S,Y,NA,NA,0.533326316,0.045363932,G,A,T
B,evergreen,BAT2P06,74,NA,NA,14.5,dipsp,Dipterocarpus sp,Dipterocarpaceae,G,Y,NA,NA,0.645402767,0.073764352,G,A,T
B,evergreen,BAT2P06,103,NA,NA,14.5,bacsap,Baccaurea sapida,Euphorbioaceae,S,Y,NA,NA,0.623529412,0.082911186,G,A,T
B,evergreen,BAT2P06,101,NA,NA,23.5,ptetin,Pterocymbium tinctorium,Sterculiaceae,S,Y,NA,NA,0.25,0.070641633,S,A,T
B,evergreen,BAT2P06,77,NA,NA,18.5,kneand,Knema andamanica,Myristicaceae,S,Y,NA,NA,0.533326316,0.045363932,G,A,T
B,evergreen,BAT2P06,53,NA,NA,11.5,bacsap,Baccaurea sapida,Euphorbioaceae,S,Y,NA,NA,0.623529412,0.082911186,G,A,T
B,evergreen,BAT2P06,98,NA,NA,16.5,garxan,Garcinia xanthochymus,Clusiaceae,S,Y,NA,NA,0.785232,0.115786327,S,A,T
B,evergreen,BAT2P06,38,NA,NA,14.5,dipsp,Dipterocarpus sp,Dipterocarpaceae,G,Y,NA,NA,0.645402767,0.073764352,G,A,T
B,evergreen,BAT2P06,190,NA,NA,36.5,dipsp,Dipterocarpus sp,Dipterocarpaceae,G,NA,NA,Y,0.645402767,0.073764352,G,C,T
B,evergreen,BAT2P06,208,NA,NA,36.5,dipsp,Dipterocarpus sp,Dipterocarpaceae,G,NA,NA,Y,0.645402767,0.073764352,G,C,T
B,evergreen,BAT2P06,254,NA,NA,33.5,elarug,Elaeocarpus rugosus,Elaeocarpaceae,S,NA,NA,Y,0.488610154,0.095415774,G,C,T
B,evergreen,BAT2P06,235,NA,NA,23.5,xanand,Xanthophyllum andamanicum,Xanthophyllaceae,S,NA,NA,Y,0.704273905,0.087201939,G,C,T
B,evergreen,BAT2P06,329.7,NA,NA,30.5,xanand,Xanthophyllum andamanicum,Xanthophyllaceae,S,NA,NA,Y,0.704273905,0.087201939,G,C,T
B,evergreen,BAT2P06,186,NA,NA,35.5,parins,Parishia insignis,Anacardiaceae,S,NA,NA,Y,0.556666667,0.090184995,S,C,T
B,evergreen,BAT2P06,181,NA,NA,29.5,neosp2,Neonauclea sp2,Rubiaceae,S,NA,NA,Y,0.655777219,0.05189097,G,C,T
B,evergreen,BAT2P06,244,NA,NA,37.5,dipsp,Dipterocarpus sp,Dipterocarpaceae,G,NA,NA,Y,0.645402767,0.073764352,G,C,T
B,evergreen,BAT2P06,353,NA,NA,46.5,dipsp,Dipterocarpus sp,Dipterocarpaceae,G,NA,NA,Y,0.645402767,0.073764352,G,C,T
B,evergreen,BAT2P06,226,NA,NA,27.5,anttox,Antiaris toxicaria,Moraceae,S,NA,NA,Y,0.383069275,0.057834337,S,C,T
B,evergreen,BAT2P06,213,NA,NA,27.5,parins,Parishia insignis,Anacardiaceae,S,NA,NA,Y,0.556666667,0.090184995,S,C,T
B,evergreen,BAT2P06,213,NA,NA,23.5,artcha,Artocarpus chaplasha,Moraceae,S,NA,NA,Y,0.459192,0.012999451,S,C,T
B,evergreen,BAT2P06,210,NA,NA,38.5,dipsp,Dipterocarpus sp,Dipterocarpaceae,G,NA,NA,Y,0.645402767,0.073764352,G,C,T
B,evergreen,BAT2P06,339.12,NA,NA,39.5,parins,Parishia insignis,Anacardiaceae,S,NA,NA,Y,0.556666667,0.090184995,S,C,T
B,evergreen,BAT2P06,210.38,NA,NA,27.5,parins,Parishia insignis,Anacardiaceae,S,NA,NA,Y,0.556666667,0.090184995,S,C,T
B,evergreen,BAT2P06,250,NA,NA,NA,stump,stump,NA,G,NA,NA,Y,0.578294035,0.030489689,P,C,T
B,evergreen,BAT2P06,270,NA,NA,NA,stump,stump,NA,G,NA,NA,Y,0.578294035,0.030489689,P,C,T
B,deciduous,BAT2P07,15,NA,NA,4,tabalt,Tabernaemontana alternifolia,Apocynaceae,S,NA,Y,NA,0.524774716,0.100269141,G,B,T
B,deciduous,BAT2P07,18,NA,NA,4,dryass,Drypetes assamica,Euphorbioaceae,S,NA,Y,NA,0.706904579,0.075472281,G,B,T
B,deciduous,BAT2P07,74,NA,NA,17.5,diokur,Diospyros kurzii,Ebenaceae,S,Y,Y,NA,0.8,0.130127619,S,B,T
B,deciduous,BAT2P07,18,NA,NA,5,tabalt,Tabernaemontana alternifolia,Apocynaceae,S,NA,Y,NA,0.524774716,0.100269141,G,B,T
B,deciduous,BAT2P07,76,NA,NA,11.5,dioooc,Diospyros oocarpa,Ebenaceae,S,Y,Y,NA,0.69718256,0.130127619,G,B,T
B,deciduous,BAT2P07,10,NA,NA,5,tabalt,Tabernaemontana alternifolia,Apocynaceae,S,NA,Y,NA,0.524774716,0.100269141,G,B,T
B,deciduous,BAT2P07,11,NA,NA,5,tabalt,Tabernaemontana alternifolia,Apocynaceae,S,NA,Y,NA,0.524774716,0.100269141,G,B,T
B,deciduous,BAT2P07,39,NA,NA,10.5,oropol,Orophea polycarpa,Annonaceae,S,Y,NA,NA,0.584188565,0.039030412,P,A,T
B,deciduous,BAT2P07,65,NA,NA,11.5,dioooc,Diospyros oocarpa,Ebenaceae,S,Y,NA,NA,0.69718256,0.130127619,G,A,T
B,deciduous,BAT2P07,31,NA,NA,8.5,tabalt,Tabernaemontana alternifolia,Apocynaceae,S,Y,NA,NA,0.524774716,0.100269141,G,A,T
B,deciduous,BAT2P07,62,NA,NA,14.5,lancor,Lannea coromandelica,Anacardiaceae,S,Y,NA,NA,0.397296667,0.049785781,S,A,T
B,deciduous,BAT2P07,34,NA,NA,9.5,atasp1,Atalantia sp,Rutaceae,S,Y,NA,NA,0.584188565,0.039030412,P,A,T
B,deciduous,BAT2P07,118,NA,NA,13.5,agland,Aglaia andamanica,Meliaceae,S,Y,NA,NA,0.659026321,0.089693385,G,A,T
B,deciduous,BAT2P07,73,NA,NA,13.5,celphi,Celtis philippenis,Ulmaceae,S,Y,NA,NA,0.593820603,0.083757201,G,A,T
B,deciduous,BAT2P07,85,NA,NA,11.5,atasp1,Atalantia sp,Rutaceae,S,Y,NA,NA,0.584188565,0.039030412,P,A,T
B,deciduous,BAT2P07,32,NA,NA,9.5,clenit,Cleidion nitidum,Euphorbioaceae,S,Y,NA,NA,0.516666667,0.170098011,G,A,T
B,deciduous,BAT2P07,80,NA,NA,18.5,agland,Aglaia andamanica,Meliaceae,S,Y,NA,NA,0.659026321,0.089693385,G,A,T
B,deciduous,BAT2P07,155,NA,NA,25.5,zanrhe,Zanthoxylum rhetsa,Rutaceae,S,Y,NA,NA,0.609957785,0.150879585,G,A,T
B,deciduous,BAT2P07,46,NA,NA,14.5,sagell,Sageraea elliptica,Annonaceae,S,Y,NA,NA,0.67,0.086799749,S,A,T
B,deciduous,BAT2P07,60,NA,NA,17.5,diokur,Diospyros kurzii,Ebenaceae,S,Y,NA,NA,0.8,0.130127619,S,A,T
B,deciduous,BAT2P07,33,NA,NA,9.5,oropol,Orophea polycarpa,Annonaceae,S,Y,NA,NA,0.584188565,0.039030412,P,A,T
B,deciduous,BAT2P07,36,NA,NA,10.5,diopyr,Diospyros pyrrhocarpa,Ebenaceae,S,Y,NA,NA,0.64,0.130127619,S,A,T
B,deciduous,BAT2P07,34,NA,NA,9,leprub,Lepisanthes rubiginosa,Sapindaceae,S,Y,NA,NA,0.63,0.156428898,S,A,T
B,deciduous,BAT2P07,64,NA,NA,13.5,diopyr,Diospyros pyrrhocarpa,Ebenaceae,S,Y,NA,NA,0.64,0.130127619,S,A,T
B,deciduous,BAT2P07,82,NA,NA,17.5,agland,Aglaia andamanica,Meliaceae,S,Y,NA,NA,0.659026321,0.089693385,G,A,T
B,deciduous,BAT2P07,40,NA,NA,10.5,clenit,Cleidion nitidum,Euphorbioaceae,S,Y,NA,NA,0.516666667,0.170098011,G,A,T
B,deciduous,BAT2P07,48,NA,NA,9.5,dryass,Drypetes assamica,Euphorbioaceae,S,Y,NA,NA,0.706904579,0.075472281,G,A,T
B,deciduous,BAT2P07,41,NA,NA,9.5,clenit,Cleidion nitidum,Euphorbioaceae,S,Y,NA,NA,0.516666667,0.170098011,G,A,T
B,deciduous,BAT2P07,42,NA,NA,8.5,aidcoc,Aidia cochinchinensis,Rubiaceae,S,Y,NA,NA,0.752557363,0.08206892,G,A,T
B,deciduous,BAT2P07,32,NA,NA,7.5,clenit,Cleidion nitidum,Euphorbioaceae,S,Y,NA,NA,0.516666667,0.170098011,G,A,T
B,deciduous,BAT2P07,37,NA,NA,7.5,clenit,Cleidion nitidum,Euphorbioaceae,S,Y,NA,NA,0.516666667,0.170098011,G,A,T
B,deciduous,BAT2P07,73,NA,NA,13.5,ptetin,Pterocymbium tinctorium,Sterculiaceae,S,Y,NA,NA,0.25,0.070641633,S,A,T
B,deciduous,BAT2P07,80,NA,NA,13.5,atasp1,Atalantia sp,Rutaceae,S,Y,NA,NA,0.584188565,0.039030412,P,A,T
B,deciduous,BAT2P07,81,NA,NA,14.5,agland,Aglaia andamanica,Meliaceae,S,Y,NA,NA,0.659026321,0.089693385,G,A,T
B,deciduous,BAT2P07,229.22,NA,NA,NA,stump,stump,NA,G,NA,NA,Y,0.584188565,0.039030412,P,C,T
B,deciduous,BAT2P07,224,NA,NA,23.5,laghyp,Lagerstroemia hypoleuca,Lythraceae,S,NA,NA,Y,0.552762,0.063149352,S,C,T
B,deciduous,BAT2P07,270,NA,NA,31.5,ptedal,Pterocarpus dalbergioides,Fabaceae,S,NA,NA,Y,0.62,0.056568542,S,C,T
B,deciduous,BAT2P07,330,NA,NA,NA,stump,stump,NA,G,NA,NA,Y,0.584188565,0.039030412,P,C,T
B,deciduous,BAT2P07,417.62,NA,NA,NA,stump,stump,NA,G,NA,NA,Y,0.584188565,0.039030412,P,C,T
B,deciduous,BAT2P07,213,NA,NA,30.5,albchi,Albizia chinensis,Meliaceae,S,NA,NA,Y,0.3,0.12213285,S,C,T
B,deciduous,BAT2P07,283,NA,NA,29.5,ptedal,Pterocarpus dalbergioides,Fabaceae,S,NA,NA,Y,0.62,0.056568542,S,C,T
B,deciduous,BAT2P07,240,NA,NA,NA,stump,stump,NA,G,NA,NA,Y,0.584188565,0.039030412,P,C,T
B,deciduous,BAT2P07,671.96,NA,NA,30.5,ptedal,Pterocarpus dalbergioides,Fabaceae,S,NA,NA,Y,0.62,0.056568542,S,C,T
B,deciduous,BAT2P07,320,NA,NA,NA,stump,stump,NA,G,NA,NA,Y,0.584188565,0.039030412,P,C,T
B,deciduous,BAT2P07,187,NA,NA,26.5,terpro,Terminalia procera,Combretaceae,S,NA,NA,Y,0.52,0.153541295,S,C,T
B,deciduous,BAT2P07,201,NA,NA,27.5,tetnud,Tetrameles nudiflora,Tetramelaceae,S,NA,NA,Y,0.307096,0.048223214,S,C,T
B,deciduous,BAT2P07,181,NA,NA,22.5,garpin,Garuga pinnata,Burseraceae,S,NA,NA,Y,0.64,0.058126736,S,C,T
B,deciduous,BAT2P08,13,NA,NA,20,caland,Calamus andamanicus,Arecaceae,S,NA,Y,NA,0.596220069,0.044667389,P,B,P
B,deciduous,BAT2P08,41,NA,NA,8.5,atasp1,Atalantia sp,Rutaceae,S,Y,Y,NA,0.596220069,0.044667389,P,B,T
B,deciduous,BAT2P08,63,NA,NA,9.5,diopil,Diospyros pilosiuscula,Ebenaceae,S,Y,Y,NA,0.69718256,0.130127619,G,B,T
B,deciduous,BAT2P08,10,NA,NA,4,clenit,Cleidion nitidum,Euphorbioaceae,S,NA,Y,NA,0.516666667,0.170098011,G,B,T
B,deciduous,BAT2P08,12,NA,NA,3.5,clenit,Cleidion nitidum,Euphorbioaceae,S,NA,Y,NA,0.516666667,0.170098011,G,B,T
B,deciduous,BAT2P08,14,NA,NA,5,clenit,Cleidion nitidum,Euphorbioaceae,S,NA,Y,NA,0.516666667,0.170098011,G,B,T
B,deciduous,BAT2P08,17,NA,NA,4.5,tabalt,Tabernaemontana alternifolia,Apocynaceae,S,NA,Y,NA,0.524774716,0.100269141,G,B,T
B,deciduous,BAT2P08,17,NA,NA,6,clenit,Cleidion nitidum,Euphorbioaceae,S,NA,Y,NA,0.516666667,0.170098011,G,B,T
B,deciduous,BAT2P08,16,NA,NA,5,clenit,Cleidion nitidum,Euphorbioaceae,S,NA,Y,NA,0.516666667,0.170098011,G,B,T
B,deciduous,BAT2P08,10,NA,NA,20,caland,Calamus andamanicus,Arecaceae,S,NA,Y,NA,0.596220069,0.044667389,P,B,P
B,deciduous,BAT2P08,12,NA,NA,5,diound,Diospyros undulata,Ebenaceae,S,NA,Y,NA,0.69718256,0.130127619,G,B,T
B,deciduous,BAT2P08,11,NA,NA,6,clenit,Cleidion nitidum,Euphorbioaceae,S,NA,Y,NA,0.516666667,0.170098011,G,B,T
B,deciduous,BAT2P08,21,NA,NA,8.5,tabalt,Tabernaemontana alternifolia,Apocynaceae,S,NA,Y,NA,0.524774716,0.100269141,G,B,T
B,deciduous,BAT2P08,43,NA,NA,8.5,diopil,Diospyros pilosiuscula,Ebenaceae,S,Y,Y,NA,0.69718256,0.130127619,G,B,T
B,deciduous,BAT2P08,11,NA,NA,4.5,clenit,Cleidion nitidum,Euphorbioaceae,S,NA,Y,NA,0.516666667,0.170098011,G,B,T
B,deciduous,BAT2P08,10,NA,NA,4,surmul,Suregada multiflora,Euphorbioaceae,S,NA,Y,NA,0.647472,0.033046136,S,B,T
B,deciduous,BAT2P08,15,NA,NA,5,tabalt,Tabernaemontana alternifolia,Apocynaceae,S,NA,Y,NA,0.524774716,0.100269141,G,B,T
B,deciduous,BAT2P08,10,NA,NA,3.5,clenit,Cleidion nitidum,Euphorbioaceae,S,NA,Y,NA,0.516666667,0.170098011,G,B,T
B,deciduous,BAT2P08,17,NA,NA,4.5,tabalt,Tabernaemontana alternifolia,Apocynaceae,S,NA,Y,NA,0.524774716,0.100269141,G,B,T
B,deciduous,BAT2P08,10,NA,NA,4,clenit,Cleidion nitidum,Euphorbioaceae,S,NA,Y,NA,0.516666667,0.170098011,G,B,T
B,deciduous,BAT2P08,24,NA,NA,5,tabalt,Tabernaemontana alternifolia,Apocynaceae,S,NA,Y,NA,0.524774716,0.100269141,G,B,T
B,deciduous,BAT2P08,11,NA,NA,NA,belsp,Climber species,NA,G,NA,Y,NA,0.596220069,0.044667389,P,B,P
B,deciduous,BAT2P08,13,NA,NA,5,aidden,Aidia densiflora,Rubiaceae,S,NA,Y,NA,0.752557363,0.08206892,G,B,T
B,deciduous,BAT2P08,16,NA,NA,NA,belsp,Climber species,NA,G,NA,Y,NA,0.596220069,0.044667389,P,B,P
B,deciduous,BAT2P08,29,NA,NA,7.5,diopyr,Diospyros pyrrhocarpa,Ebenaceae,S,NA,Y,NA,0.64,0.130127619,S,B,T
B,deciduous,BAT2P08,17,NA,NA,NA,belsp,Climber species,NA,G,NA,Y,NA,0.596220069,0.044667389,P,B,P
B,deciduous,BAT2P08,15,NA,NA,NA,belsp,Climber species,NA,G,NA,Y,NA,0.596220069,0.044667389,P,B,P
B,deciduous,BAT2P08,10,NA,NA,3.5,clenit,Cleidion nitidum,Euphorbioaceae,S,NA,Y,NA,0.516666667,0.170098011,G,B,T
B,deciduous,BAT2P08,16,NA,NA,6.5,tabalt,Tabernaemontana alternifolia,Apocynaceae,S,NA,Y,NA,0.524774716,0.100269141,G,B,T
B,deciduous,BAT2P08,30,NA,NA,7.5,mimand,Mimusops andamanica,Sapotaceae,S,Y,Y,NA,0.843016197,0.061560279,G,B,T
B,deciduous,BAT2P08,107,NA,NA,19.5,dioooc,Diospyros oocarpa,Ebenaceae,S,Y,Y,NA,0.69718256,0.130127619,G,B,T
B,deciduous,BAT2P08,11,NA,NA,5,clenit,Cleidion nitidum,Euphorbioaceae,S,NA,Y,NA,0.516666667,0.170098011,G,B,T
B,deciduous,BAT2P08,31,NA,NA,7.5,oropol,Orophea polycarpa,Annonaceae,S,Y,NA,NA,0.596220069,0.044667389,P,A,T
B,deciduous,BAT2P08,33,NA,NA,7.5,clenit,Cleidion nitidum,Euphorbioaceae,S,Y,NA,NA,0.516666667,0.170098011,G,A,T
B,deciduous,BAT2P08,117,NA,NA,18.5,sagell,Sageraea elliptica,Annonaceae,S,Y,NA,NA,0.67,0.086799749,S,A,T
B,deciduous,BAT2P08,38,NA,NA,6.5,rubsp,Rubiaceae sp,Rubiaceae,F,Y,NA,NA,0.596220069,0.044667389,P,A,T
B,deciduous,BAT2P08,36,NA,NA,9.5,aidden,Aidia densiflora,Rubiaceae,S,Y,NA,NA,0.752557363,0.08206892,G,A,T
B,deciduous,BAT2P08,32,NA,NA,6.5,dryass,Drypetes assamica,Euphorbioaceae,S,Y,NA,NA,0.706904579,0.075472281,G,A,T
B,deciduous,BAT2P08,48,NA,NA,10.5,grecal,Grewia calophylla,Ulmaceae,S,Y,NA,NA,0.556633203,0.103219954,G,A,T
B,deciduous,BAT2P08,133,NA,NA,19.5,ptetin,Pterocymbium tinctorium,Sterculiaceae,S,Y,NA,NA,0.25,0.070641633,S,A,T
